"CODE_TYPE","CODE_TYPE_CDM","CODE","CODE_LABEL","CODEGRP","CODEGRP_LABEL"
"RXNORM","RX","604664","chlorpheniramine maleate 0.4 MG/ML / phenylephrine hydrochloride 1.5 MG/ML / pyrilamine maleate 2.5 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","636568","chlorpheniramine maleate 0.2 MG/ML / dextromethorphan hydrobromide 1 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","700851","brompheniramine maleate 1 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","700949","chlorpheniramine maleate 0.6 MG/ML / dextromethorphan hydrobromide 2.75 MG/ML / phenylephrine hydrochloride 1.5 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","701913","acetaminophen 500 MG / caffeine 60 MG / pyrilamine maleate 15 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","731032","12 HR brompheniramine maleate 11 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","857416","clemastine fumarate 1.34 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","857420","12 HR clemastine fumarate 1.34 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","857430","clemastine fumarate 0.134 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","857461","clemastine fumarate 2.68 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","857512","12 HR chlorpheniramine polistirex 8 MG / hydrocodone polistirex 10 MG Extended Release Oral Capsule","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","866021","cyproheptadine hydrochloride 0.4 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","866144","cyproheptadine hydrochloride 4 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","882504","diphenhydramine hydrochloride 12.5 MG Disintegrating Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","895664","diphenhydramine citrate 38 MG / ibuprofen 200 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","901814","diphenhydramine hydrochloride 25 MG / ibuprofen 200 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","991486","codeine phosphate 2 MG/ML / promethazine hydrochloride 1.25 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","991528","dextromethorphan hydrobromide 3 MG/ML / promethazine hydrochloride 1.25 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","992432","promethazine hydrochloride 1.25 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","992438","promethazine hydrochloride 12.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","992447","promethazine hydrochloride 25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","992460","1 ML promethazine hydrochloride 25 MG/ML Injection","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","992475","promethazine hydrochloride 50 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","992858","1 ML promethazine hydrochloride 50 MG/ML Injection","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","994289","brompheniramine maleate 0.27 MG/ML / codeine phosphate 1.27 MG/ML / pseudoephedrine hydrochloride 2 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","994402","brompheniramine maleate 0.4 MG/ML / codeine phosphate 1.5 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995041","chlorpheniramine maleate 0.2 MG/ML / codeine phosphate 1 MG/ML / pseudoephedrine hydrochloride 3 MG/ML Oral Suspension","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995065","chlorpheniramine maleate 0.222 MG/ML / codeine phosphate 1 MG/ML / pseudoephedrine hydrochloride 3.33 MG/ML Oral Suspension","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995068","chlorpheniramine maleate 0.222 MG/ML / codeine phosphate 1 MG/ML Oral Suspension","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995071","chlorpheniramine maleate 0.25 MG/ML / codeine phosphate 1 MG/ML Oral Suspension","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995075","chlorpheniramine maleate 0.25 MG/ML / codeine phosphate 1 MG/ML / pseudoephedrine hydrochloride 0.375 MG/ML Oral Suspension","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995079","chlorpheniramine maleate 0.266 MG/ML / codeine phosphate 1 MG/ML / pseudoephedrine hydrochloride 4 MG/ML Oral Suspension","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995082","chlorpheniramine maleate 0.267 MG/ML / codeine phosphate 1 MG/ML Oral Suspension","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995086","chlorpheniramine maleate 0.286 MG/ML / codeine phosphate 1 MG/ML / pseudoephedrine hydrochloride 4.29 MG/ML Oral Suspension","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995093","chlorpheniramine maleate 0.286 MG/ML / codeine phosphate 1 MG/ML Oral Suspension","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995108","chlorpheniramine maleate 0.333 MG/ML / codeine phosphate 1 MG/ML / pseudoephedrine hydrochloride 5 MG/ML Oral Suspension","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995116","chlorpheniramine maleate 0.333 MG/ML / codeine phosphate 1 MG/ML Oral Suspension","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995120","chlorpheniramine maleate 0.4 MG/ML / codeine phosphate 1 MG/ML / pseudoephedrine hydrochloride 6 MG/ML Oral Suspension","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995123","chlorpheniramine maleate 0.4 MG/ML / codeine phosphate 1 MG/ML Oral Suspension","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995128","chlorpheniramine maleate 0.4 MG/ML / codeine phosphate 1.8 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995218","hydroxyzine hydrochloride 10 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995232","hydroxyzine pamoate 100 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995241","hydroxyzine hydrochloride 2 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995253","hydroxyzine pamoate 25 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995258","hydroxyzine hydrochloride 25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995270","1 ML hydroxyzine hydrochloride 25 MG/ML Injection","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995278","hydroxyzine pamoate 50 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995281","hydroxyzine hydrochloride 50 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995285","hydroxyzine hydrochloride 50 MG/ML Injectable Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995624","meclizine hydrochloride 12.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995632","meclizine hydrochloride 25 MG Chewable Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995666","meclizine hydrochloride 25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","995686","meclizine hydrochloride 50 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","996757","codeine phosphate 2 MG/ML / phenylephrine hydrochloride 1 MG/ML / promethazine hydrochloride 1.25 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","996998","brompheniramine maleate 0.266 MG/ML / codeine phosphate 1.27 MG/ML / phenylephrine hydrochloride 0.666 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","998254","chlorpheniramine maleate 4 MG / pseudoephedrine hydrochloride 60 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1043","Anticholinergics; first generation antihistamines"
"RXNORM","RX","198196","reserpine 0.1 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1044","Reserpine"
"RXNORM","RX","198197","reserpine 0.25 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1044","Reserpine"
"RXNORM","RX","885209","benztropine mesylate 2 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1049","Anticholinergics; anti Parkinson agents"
"RXNORM","RX","885213","benztropine mesylate 1 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1049","Anticholinergics; anti Parkinson agents"
"RXNORM","RX","885219","benztropine mesylate 0.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1049","Anticholinergics; anti Parkinson agents"
"RXNORM","RX","905269","trihexyphenidyl hydrochloride 2 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1049","Anticholinergics; anti Parkinson agents"
"RXNORM","RX","905273","trihexyphenidyl hydrochloride 0.4 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1049","Anticholinergics; anti Parkinson agents"
"RXNORM","RX","905283","trihexyphenidyl hydrochloride 5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1049","Anticholinergics; anti Parkinson agents"
"RXNORM","RX","1037234","benzoic acid 9 MG / hyoscyamine sulfate 0.12 MG / methenamine 81.6 MG / methylene blue 10.8 MG / phenyl salicylate 36.2 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1046770","12 HR hyoscyamine sulfate 0.375 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1046787","atropine sulfate 0.00388 MG/ML / hyoscyamine sulfate 0.0207 MG/ML / phenobarbital 3.24 MG/ML / scopolamine hydrobromide 0.0013 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1046815","atropine sulfate 0.0194 MG / hyoscyamine sulfate 0.1037 MG / phenobarbital 16.2 MG / scopolamine hydrobromide 0.0065 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1046982","hyoscyamine sulfate 0.125 MG Sublingual Tablet","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1046985","hyoscyamine sulfate 0.125 MG Disintegrating Oral Tablet","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1046997","atropine sulfate 0.0582 MG / hyoscyamine sulfate 0.311 MG / phenobarbital 48.6 MG / scopolamine hydrobromide 0.0195 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1047786","hyoscyamine sulfate 0.12 MG / methenamine 81.6 MG / methylene blue 10.8 MG / phenyl salicylate 36.2 MG / sodium phosphate; monobasic 40.8 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1047881","hyoscyamine sulfate 0.025 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1047895","hyoscyamine sulfate 0.125 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1047905","hyoscyamine sulfate 0.125 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1047916","1 ML hyoscyamine sulfate 0.5 MG/ML Injection","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1048124","12 HR atropine sulfate 0.04 MG / chlorpheniramine maleate 8 MG / hyoscyamine sulfate 0.19 MG / pseudoephedrine hydrochloride 90 MG / scopolamine hydrobromide 0.01 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1048307","hyoscyamine sulfate 0.12 MG / methenamine 120 MG / methylene blue 10 MG / phenyl salicylate 36 MG / sodium phosphate; monobasic 40.8 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1048336","hyoscyamine sulfate 0.12 MG / methenamine 81 MG / methylene blue 10.8 MG / phenyl salicylate 32.4 MG / sodium phosphate; monobasic 40.8 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1050325","hyoscyamine sulfate 0.12 MG / methenamine 81.6 MG / methylene blue 10.8 MG / sodium phosphate; monobasic 40.8 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1087365","hyoscyamine sulfate 0.12 MG / methenamine 118 MG / methylene blue 10 MG / phenyl salicylate 36 MG / sodium phosphate; monobasic 40.8 MG Oral Capsule","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1111171","12 HR belladonna alkaloids 0.24 MG / chlorpheniramine maleate 8 MG / pseudoephedrine hydrochloride 90 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1190538","0.7 ML atropine sulfate 0.714 MG/ML Auto-Injector","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1190540","0.7 ML atropine sulfate 1.43 MG/ML Auto-Injector","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1190542","0.7 ML atropine sulfate 2.86 MG/ML Auto-Injector","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1190546","10 ML atropine sulfate 0.1 MG/ML Prefilled Syringe","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1190551","5 ML atropine sulfate 0.05 MG/ML Prefilled Syringe","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1190552","5 ML atropine sulfate 0.1 MG/ML Prefilled Syringe","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1190568","atropine sulfate 0.005 MG/ML / diphenoxylate hydrochloride 0.5 MG/ML Oral Solution","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1190572","atropine sulfate 0.025 MG / diphenoxylate hydrochloride 2.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1190738","atropine sulfate 0.025 MG / difenoxin hydrochloride 1 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1190748","5 ML atropine sulfate 0.14 MG/ML / edrophonium chloride 10 MG/ML Injection","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1190776","atropine sulfate 0.4 MG/ML Injectable Solution","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1190793","0.5 ML atropine sulfate 0.8 MG/ML Injection","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1190795","1 ML atropine sulfate 1 MG/ML Injection","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1440869","hyoscyamine sulfate 0.12 MG / methenamine 120 MG / methylene blue 10.8 MG / phenyl salicylate 36.2 MG / sodium phosphate; monobasic 40.8 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1666781","1 ML atropine sulfate 0.4 MG/ML Injection","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","1807886","Biphasic 12 HR hyoscyamine sulfate 0.375 MG Extended Release Oral Tablet","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","198165","propantheline 15 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","198207","scopolamine 0.4 MG/ML Injectable Solution","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","226552","72 HR scopolamine 0.0139 MG/HR Transdermal System","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","312104","belladonna alkaloids 16.2 MG / opium 30 MG Rectal Suppository","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","312107","belladonna alkaloids 16.2 MG / opium 60 MG Rectal Suppository","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
"RXNORM","RX","314088","methscopolamine bromide 2.5 MG Oral Tablet","2.16.840.1.113883.3.464.1003.1050","Antispasmodics"
